timestamp,object_index,object_count,label,confidence,yolo_confidence,prompt
2026-08-25T20:23:47.620+09:00,1,3,drink_container,0.435747,0.825597,coffee mug
2026-08-25T20:23:47.620+09:00,2,3,food_container,0.361990,0.137305,drinking cup
2026-08-25T20:23:47.620+09:00,3,3,drink_container,0.414154,0.027926,drinking cup
2026-08-25T20:23:48.669+09:00,1,4,drink_container,0.436840,0.836535,coffee mug
2026-08-25T20:23:48.669+09:00,2,4,food_container,0.374372,0.136088,drinking cup
2026-08-25T20:23:48.669+09:00,3,4,drink_container,0.363136,0.083827,coffee mug
2026-08-25T20:23:48.669+09:00,4,4,drink_container,0.412251,0.026858,drinking cup
2026-08-25T20:23:49.945+09:00,1,4,drink_container,0.447378,0.845399,coffee mug
2026-08-25T20:23:49.945+09:00,2,4,drink_container,0.364626,0.219356,coffee mug
2026-08-25T20:23:49.945+09:00,3,4,food_container,0.383918,0.051831,coffee mug
2026-08-25T20:23:49.945+09:00,4,4,drink_container,0.412356,0.047872,drinking cup
2026-08-25T20:23:51.112+09:00,1,4,drink_container,0.446986,0.827566,coffee mug
2026-08-25T20:23:51.112+09:00,2,4,food_container,0.356106,0.234562,coffee mug
2026-08-25T20:23:51.112+09:00,3,4,food_container,0.388815,0.057159,coffee mug
2026-08-25T20:23:51.112+09:00,4,4,drink_container,0.408484,0.031066,drinking cup
2026-08-25T20:23:52.495+09:00,1,4,drink_container,0.420351,0.820548,coffee mug
2026-08-25T20:23:52.495+09:00,2,4,food_container,0.357037,0.093374,drinking cup
2026-08-25T20:23:52.495+09:00,3,4,food_container,0.392134,0.051499,drinking cup
2026-08-25T20:23:52.495+09:00,4,4,drink_container,0.422209,0.024068,drinking cup
2026-08-25T20:23:53.789+09:00,1,5,drink_container,0.442138,0.886042,coffee mug
2026-08-25T20:23:53.789+09:00,2,5,food_container,0.420208,0.378150,coffee mug
2026-08-25T20:23:53.789+09:00,3,5,food_container,0.387411,0.055760,drinking cup
2026-08-25T20:23:53.789+09:00,4,5,drink_container,0.383652,0.024253,drinking cup
2026-08-25T20:23:53.789+09:00,5,5,drink_container,0.424368,0.021063,drinking cup
2026-08-25T20:23:55.303+09:00,1,5,drink_container,0.429754,0.830538,coffee mug
2026-08-25T20:23:55.303+09:00,2,5,food_container,0.395147,0.241621,drinking cup
2026-08-25T20:23:55.303+09:00,3,5,food_container,0.398416,0.050355,drinking cup
2026-08-25T20:23:55.303+09:00,4,5,drink_container,0.376857,0.027110,drinking cup
2026-08-25T20:23:55.303+09:00,5,5,drink_container,0.415939,0.022720,drinking cup
2026-08-25T20:24:05.762+09:00,1,1,drink_container,0.374752,0.528992,coffee mug
2026-08-25T20:24:06.756+09:00,1,3,drink_container,0.431548,0.665042,coffee mug
2026-08-25T20:24:06.756+09:00,2,3,drink_container,0.373594,0.089057,coffee mug
2026-08-25T20:24:06.756+09:00,3,3,drink_container,0.433305,0.033407,drinking cup
2026-08-25T20:24:08.066+09:00,1,4,drink_container,0.416730,0.307415,coffee mug
2026-08-25T20:24:08.066+09:00,2,4,food_container,0.382926,0.190567,drinking cup
2026-08-25T20:24:08.066+09:00,3,4,drink_container,0.418568,0.104609,drinking cup
2026-08-25T20:24:08.066+09:00,4,4,drink_container,0.388974,0.065411,drinking cup
2026-08-25T20:24:08.973+09:00,1,2,drink_container,0.399983,0.245409,coffee mug
2026-08-25T20:24:08.973+09:00,2,2,drink_container,0.397898,0.027828,drinking cup
2026-08-25T20:24:10.135+09:00,1,3,drink_container,0.396917,0.306574,coffee mug
2026-08-25T20:24:10.135+09:00,2,3,drink_container,0.398708,0.063546,drinking cup
2026-08-25T20:24:10.135+09:00,3,3,food_container,0.378458,0.039041,drinking cup
2026-08-25T20:24:11.456+09:00,1,4,drink_container,0.411103,0.454280,coffee mug
2026-08-25T20:24:11.456+09:00,2,4,drink_container,0.406752,0.144737,drinking cup
2026-08-25T20:24:11.456+09:00,3,4,food_container,0.369221,0.052197,drinking cup
2026-08-25T20:24:11.456+09:00,4,4,drink_container,0.401024,0.025421,drinking cup
2026-08-25T20:24:12.647+09:00,1,4,drink_container,0.424767,0.203265,coffee mug
2026-08-25T20:24:12.647+09:00,2,4,drink_container,0.410835,0.186368,coffee mug
2026-08-25T20:24:12.647+09:00,3,4,food_container,0.355831,0.090839,coffee mug
2026-08-25T20:24:12.647+09:00,4,4,drink_container,0.385886,0.052725,drinking cup
2026-08-25T20:24:14.188+09:00,1,5,drink_container,0.422739,0.356737,coffee mug
2026-08-25T20:24:14.188+09:00,2,5,drink_container,0.420366,0.166262,coffee mug
2026-08-25T20:24:14.188+09:00,3,5,drink_container,0.397087,0.135128,drinking cup
2026-08-25T20:24:14.188+09:00,4,5,drink_container,0.378015,0.070026,drinking cup
2026-08-25T20:24:14.188+09:00,5,5,food_container,0.383153,0.046721,drinking cup
2026-08-25T20:24:15.361+09:00,1,4,drink_container,0.432162,0.341742,coffee mug
2026-08-25T20:24:15.361+09:00,2,4,drink_container,0.408304,0.134837,drinking cup
2026-08-25T20:24:15.361+09:00,3,4,food_container,0.388827,0.115463,drinking cup
2026-08-25T20:24:15.361+09:00,4,4,drink_container,0.394891,0.074760,drinking cup
2026-08-25T20:24:16.860+09:00,1,4,drink_container,0.439021,0.466349,coffee mug
2026-08-25T20:24:16.860+09:00,2,4,drink_container,0.401315,0.089780,drinking cup
2026-08-25T20:24:16.860+09:00,3,4,food_container,0.400051,0.044760,drinking cup
2026-08-25T20:24:16.860+09:00,4,4,drink_container,0.374377,0.044443,drinking cup
2026-08-25T20:24:18.364+09:00,1,5,drink_container,0.425989,0.381031,coffee mug
2026-08-25T20:24:18.364+09:00,2,5,food_container,0.380034,0.086492,drinking cup
2026-08-25T20:24:18.364+09:00,3,5,drink_container,0.411456,0.081553,drinking cup
2026-08-25T20:24:18.364+09:00,4,5,drink_container,0.418558,0.061508,coffee mug
2026-08-25T20:24:18.364+09:00,5,5,food_container,0.378305,0.034905,drinking cup
2026-08-25T20:24:19.730+09:00,1,4,drink_container,0.410531,0.438963,coffee mug
2026-08-25T20:24:19.730+09:00,2,4,drink_container,0.397018,0.092207,drinking cup
2026-08-25T20:24:19.730+09:00,3,4,food_container,0.385929,0.062938,drinking cup
2026-08-25T20:24:19.730+09:00,4,4,drink_container,0.399625,0.038988,drinking cup
2026-08-25T20:24:21.041+09:00,1,3,drink_container,0.413192,0.539356,coffee mug
2026-08-25T20:24:21.041+09:00,2,3,drink_container,0.412217,0.071838,drinking cup
2026-08-25T20:24:21.041+09:00,3,3,drink_container,0.361412,0.040227,drinking cup
2026-08-25T20:24:22.090+09:00,1,3,drink_container,0.444692,0.506344,coffee mug
2026-08-25T20:24:22.090+09:00,2,3,drink_container,0.410187,0.058083,drinking cup
2026-08-25T20:24:22.090+09:00,3,3,food_container,0.416055,0.023410,drinking cup
2026-08-25T20:24:23.320+09:00,1,3,drink_container,0.434359,0.605615,coffee mug
2026-08-25T20:24:23.320+09:00,2,3,food_container,0.375763,0.074667,drinking cup
2026-08-25T20:24:23.320+09:00,3,3,drink_container,0.409699,0.045219,drinking cup
2026-08-25T20:24:24.518+09:00,1,3,drink_container,0.434868,0.415558,coffee mug
2026-08-25T20:24:24.518+09:00,2,3,drink_container,0.410119,0.115395,drinking cup
2026-08-25T20:24:24.518+09:00,3,3,food_container,0.387873,0.051122,drinking cup
2026-08-25T20:24:26.171+09:00,1,4,drink_container,0.447226,0.383504,coffee mug
2026-08-25T20:24:26.171+09:00,2,4,drink_container,0.444931,0.142463,coffee mug
2026-08-25T20:24:26.171+09:00,3,4,drink_container,0.400715,0.113356,drinking cup
2026-08-25T20:24:26.171+09:00,4,4,drink_container,0.364497,0.076685,drinking cup
2026-08-25T20:24:28.504+09:00,1,3,drink_container,0.447806,0.460759,coffee mug
2026-08-25T20:24:28.504+09:00,2,3,drink_container,0.405950,0.096019,drinking cup
2026-08-25T20:24:28.504+09:00,3,3,food_container,0.407790,0.032037,drinking cup
2026-08-25T20:24:30.523+09:00,1,5,drink_container,0.441172,0.559822,coffee mug
2026-08-25T20:24:30.523+09:00,2,5,drink_container,0.416935,0.115310,drinking cup
2026-08-25T20:24:30.523+09:00,3,5,food_container,0.383695,0.094710,drinking cup
2026-08-25T20:24:30.523+09:00,4,5,drink_container,0.392775,0.024495,drinking cup
2026-08-25T20:24:30.523+09:00,5,5,food_container,0.388222,0.021464,plastic box
2026-08-25T20:24:32.052+09:00,1,3,drink_container,0.445210,0.462774,coffee mug
2026-08-25T20:24:32.052+09:00,2,3,drink_container,0.425767,0.124453,drinking cup
2026-08-25T20:24:32.052+09:00,3,3,food_container,0.385133,0.091267,drinking cup
2026-08-25T20:24:33.394+09:00,1,3,drink_container,0.440935,0.692657,coffee mug
2026-08-25T20:24:33.394+09:00,2,3,drink_container,0.413751,0.096565,drinking cup
2026-08-25T20:24:33.394+09:00,3,3,food_container,0.372724,0.091410,drinking cup
2026-08-25T20:24:34.553+09:00,1,3,drink_container,0.451400,0.649955,coffee mug
2026-08-25T20:24:34.553+09:00,2,3,drink_container,0.425295,0.089770,drinking cup
2026-08-25T20:24:34.553+09:00,3,3,food_container,0.372193,0.049753,drinking cup
2026-08-25T20:24:35.848+09:00,1,1,drink_container,0.389976,0.089721,travel mug
2026-08-25T20:24:44.023+09:00,1,3,drink_container,0.404194,0.045343,drinking cup
2026-08-25T20:24:44.023+09:00,2,3,drink_container,0.379888,0.033926,coffee mug
2026-08-25T20:24:44.023+09:00,3,3,drink_container,0.379195,0.025249,water bottle
2026-08-25T20:24:45.384+09:00,1,2,drink_container,0.409256,0.132972,coffee mug
2026-08-25T20:24:45.384+09:00,2,2,drink_container,0.397728,0.066951,drinking cup
2026-08-25T20:24:47.601+09:00,1,4,drink_container,0.375914,0.161838,coffee mug
2026-08-25T20:24:47.601+09:00,2,4,drink_container,0.371332,0.134051,drinking cup
2026-08-25T20:24:47.601+09:00,3,4,drink_container,0.400177,0.080106,drinking cup
2026-08-25T20:24:47.601+09:00,4,4,food_container,0.387410,0.043417,coffee mug
2026-08-25T20:24:49.198+09:00,1,3,drink_container,0.397711,0.075446,coffee mug
2026-08-25T20:24:49.198+09:00,2,3,drink_container,0.411465,0.061970,drinking cup
2026-08-25T20:24:49.198+09:00,3,3,drink_container,0.388728,0.020488,drinking cup
2026-08-25T20:24:50.431+09:00,1,2,drink_container,0.422294,0.088826,water bottle
2026-08-25T20:24:50.431+09:00,2,2,drink_container,0.425183,0.039147,drinking cup
2026-08-25T20:24:51.646+09:00,1,2,drink_container,0.427702,0.325415,coffee mug
2026-08-25T20:24:51.646+09:00,2,2,drink_container,0.416396,0.050959,drinking cup
2026-08-25T20:24:52.767+09:00,1,2,drink_container,0.415174,0.315567,coffee mug
2026-08-25T20:24:52.767+09:00,2,2,drink_container,0.408477,0.098381,drinking cup
2026-08-25T20:24:53.544+09:00,1,1,drink_container,0.407041,0.279672,coffee mug
2026-08-25T20:24:54.757+09:00,1,2,drink_container,0.396262,0.587868,drinking cup
2026-08-25T20:24:54.757+09:00,2,2,drink_container,0.420920,0.080820,water bottle
2026-08-25T20:24:55.914+09:00,1,3,drink_container,0.389705,0.413733,coffee mug
2026-08-25T20:24:55.914+09:00,2,3,food_container,0.368579,0.051144,coffee mug
2026-08-25T20:24:55.914+09:00,3,3,drink_container,0.404153,0.049942,drinking cup
2026-08-25T20:24:56.943+09:00,1,3,drink_container,0.405187,0.062542,drinking cup
2026-08-25T20:24:56.943+09:00,2,3,drink_container,0.411429,0.060370,coffee mug
2026-08-25T20:24:56.943+09:00,3,3,drink_container,0.415755,0.036281,drinking cup
2026-08-25T20:24:58.539+09:00,1,5,drink_container,0.416271,0.304450,coffee mug
2026-08-25T20:24:58.539+09:00,2,5,drink_container,0.407427,0.045106,drinking cup
2026-08-25T20:24:58.539+09:00,3,5,drink_container,0.394884,0.031737,coffee mug
2026-08-25T20:24:58.539+09:00,4,5,food_container,0.385937,0.028304,drinking cup
2026-08-25T20:24:58.539+09:00,5,5,drink_container,0.374655,0.021626,drinking cup
2026-08-25T20:24:59.839+09:00,1,4,drink_container,0.409647,0.513904,coffee mug
2026-08-25T20:24:59.839+09:00,2,4,drink_container,0.407924,0.089990,drinking cup
2026-08-25T20:24:59.839+09:00,3,4,food_container,0.365342,0.079288,drinking cup
2026-08-25T20:24:59.839+09:00,4,4,drink_container,0.397746,0.033244,coffee mug
2026-08-25T20:25:00.856+09:00,1,3,drink_container,0.389185,0.559530,coffee mug
2026-08-25T20:25:00.856+09:00,2,3,drink_container,0.417865,0.191289,coffee mug
2026-08-25T20:25:00.856+09:00,3,3,food_container,0.360942,0.024470,drinking cup
2026-08-25T20:25:02.352+09:00,1,5,drink_container,0.406794,0.354502,coffee mug
2026-08-25T20:25:02.352+09:00,2,5,drink_container,0.409023,0.104723,coffee mug
2026-08-25T20:25:02.352+09:00,3,5,food_container,0.406714,0.028376,plastic box
2026-08-25T20:25:02.352+09:00,4,5,food_container,0.369303,0.026898,drinking cup
2026-08-25T20:25:02.352+09:00,5,5,drink_container,0.417243,0.021560,drinking cup
2026-08-25T20:25:03.586+09:00,1,5,drink_container,0.406794,0.354502,coffee mug
2026-08-25T20:25:03.586+09:00,2,5,drink_container,0.409023,0.104723,coffee mug
2026-08-25T20:25:03.586+09:00,3,5,food_container,0.406714,0.028376,plastic box
2026-08-25T20:25:03.586+09:00,4,5,food_container,0.369303,0.026898,drinking cup
2026-08-25T20:25:03.586+09:00,5,5,drink_container,0.417243,0.021560,drinking cup
2026-08-25T20:25:05.091+09:00,1,5,drink_container,0.406794,0.354502,coffee mug
2026-08-25T20:25:05.091+09:00,2,5,drink_container,0.409023,0.104723,coffee mug
2026-08-25T20:25:05.091+09:00,3,5,food_container,0.406714,0.028376,plastic box
2026-08-25T20:25:05.091+09:00,4,5,food_container,0.369303,0.026898,drinking cup
2026-08-25T20:25:05.091+09:00,5,5,drink_container,0.417243,0.021560,drinking cup
2026-08-25T20:25:06.497+09:00,1,5,drink_container,0.406794,0.354502,coffee mug
2026-08-25T20:25:06.497+09:00,2,5,drink_container,0.409023,0.104723,coffee mug
2026-08-25T20:25:06.497+09:00,3,5,food_container,0.406714,0.028376,plastic box
2026-08-25T20:25:06.497+09:00,4,5,food_container,0.369303,0.026898,drinking cup
2026-08-25T20:25:06.497+09:00,5,5,drink_container,0.417243,0.021560,drinking cup
2026-08-25T20:25:07.648+09:00,1,2,drink_container,0.426766,0.228256,coffee mug
2026-08-25T20:25:07.648+09:00,2,2,drink_container,0.416605,0.026388,drinking cup
2026-08-25T20:25:08.660+09:00,1,2,drink_container,0.430088,0.317981,coffee mug
2026-08-25T20:25:08.660+09:00,2,2,drink_container,0.413060,0.032172,drinking cup
2026-08-25T20:25:09.483+09:00,1,2,drink_container,0.431721,0.187051,coffee mug
2026-08-25T20:25:09.483+09:00,2,2,drink_container,0.415604,0.078102,drinking cup
2026-08-25T20:25:10.277+09:00,1,2,drink_container,0.424058,0.145880,coffee mug
2026-08-25T20:25:10.277+09:00,2,2,drink_container,0.413800,0.068146,drinking cup
2026-08-25T20:25:11.193+09:00,1,2,drink_container,0.416347,0.094331,coffee mug
2026-08-25T20:25:11.193+09:00,2,2,drink_container,0.406540,0.071076,drinking cup
2026-08-25T20:25:12.380+09:00,1,2,drink_container,0.406998,0.782187,coffee mug
2026-08-25T20:25:12.380+09:00,2,2,food_container,0.383811,0.070345,drinking cup
2026-08-25T20:25:13.248+09:00,1,1,drink_container,0.413643,0.706713,coffee mug
2026-08-25T20:25:14.840+09:00,1,6,drink_container,0.423046,0.191016,coffee mug
2026-08-25T20:25:14.840+09:00,2,6,food_container,0.384528,0.130827,coffee mug
2026-08-25T20:25:14.840+09:00,3,6,food_container,0.369497,0.099923,drinking cup
2026-08-25T20:25:14.840+09:00,4,6,drink_container,0.395027,0.060856,drinking cup
2026-08-25T20:25:14.840+09:00,5,6,food_container,0.370661,0.051967,drinking cup
2026-08-25T20:25:14.840+09:00,6,6,drink_container,0.400910,0.020706,drinking cup
2026-08-25T20:25:15.850+09:00,1,3,drink_container,0.417680,0.405446,coffee mug
2026-08-25T20:25:15.850+09:00,2,3,food_container,0.383783,0.339317,coffee mug
2026-08-25T20:25:15.850+09:00,3,3,drink_container,0.386600,0.114466,drinking cup
2026-08-25T20:25:17.038+09:00,1,3,drink_container,0.402385,0.154725,coffee mug
2026-08-25T20:25:17.038+09:00,2,3,food_container,0.371882,0.067996,coffee mug
2026-08-25T20:25:17.038+09:00,3,3,food_container,0.368769,0.027576,coffee mug
2026-08-25T20:25:18.518+09:00,1,5,drink_container,0.399470,0.197108,coffee mug
2026-08-25T20:25:18.518+09:00,2,5,drink_container,0.389671,0.195270,coffee mug
2026-08-25T20:25:18.518+09:00,3,5,food_container,0.355957,0.060431,coffee mug
2026-08-25T20:25:18.518+09:00,4,5,food_container,0.417973,0.040056,drinking cup
2026-08-25T20:25:18.518+09:00,5,5,drink_container,0.422263,0.022903,drinking cup
2026-08-25T20:25:19.951+09:00,1,2,food_container,0.408340,0.536554,coffee mug
2026-08-25T20:25:19.951+09:00,2,2,drink_container,0.422735,0.093845,travel mug
2026-08-25T20:25:21.087+09:00,1,3,food_container,0.396593,0.131678,coffee mug
2026-08-25T20:25:21.087+09:00,2,3,food_container,0.412153,0.050850,drinking cup
2026-08-25T20:25:21.087+09:00,3,3,drink_container,0.395614,0.049426,drinking cup
2026-08-25T20:25:21.966+09:00,1,1,food_container,0.432481,0.059269,drinking cup
2026-08-25T20:25:23.060+09:00,1,2,food_container,0.422617,0.043674,drinking cup
2026-08-25T20:25:23.060+09:00,2,2,drink_container,0.391451,0.021157,coffee mug
2026-08-25T20:25:24.209+09:00,1,2,food_container,0.437492,0.039174,drinking cup
2026-08-25T20:25:24.209+09:00,2,2,drink_container,0.384557,0.030883,coffee mug
2026-08-25T20:25:25.065+09:00,1,2,drink_container,0.374832,0.061622,coffee mug
2026-08-25T20:25:25.065+09:00,2,2,food_container,0.426406,0.040386,drinking cup
2026-08-25T20:25:26.502+09:00,1,2,food_container,0.419066,0.058077,drinking cup
2026-08-25T20:25:26.502+09:00,2,2,drink_container,0.390643,0.028826,coffee mug
2026-08-25T20:25:29.913+09:00,1,4,food_container,0.417459,0.072541,drinking cup
2026-08-25T20:25:29.913+09:00,2,4,food_container,0.371979,0.062930,coffee mug
